Employee_ID,Department,Location,Employment_Type,Shift_Type,Job_Level,Tenure_Months,Base_Salary,HRA,Allowances,Bonus,Overtime_Hours,Leaves_Taken,Sick_Leaves,Casual_Leaves,Late_Logins,Early_Logouts,Missed_Punches,Attendance_Variance,Salary_Change_Pct,Salary_Change_Count_6M,Performance_Rating,Training_Hours,Engagement_Score,Manual_Payroll_Edits,Policy_Violations,Previous_Audit_Flags,Manager_Changes,Remote_Work_Days,Travel_Days,Risk_Score,High_Risk
9821,Finance,Chennai,Intern,Night,1,42,34368,14364,3682,15000,8,7,4,1,8,3,1,0.24,40,1,4,30,4.47,1,0,0,0,3,8,0.158028348,0
9822,Finance,Bangalore,Contract,Day,6,17,71649,30980,5371,0,0,5,4,0,3,8,0,0.14,65,1,4,19,3.91,0,0,1,0,3,5,0.30361358,0
9823,Operations,Pune,Intern,Day,5,6,51792,20254,7164,10000,18,3,1,2,3,4,0,0.26,-20,2,3,12,3.24,1,1,1,1,5,5,0.161056069,0
9824,Support,Pune,Intern,Rotational,3,28,44961,19052,3488,10000,10,0,4,1,3,6,1,0.19,1.5,1,5,17,3.37,2,1,0,2,0,2,0.210087764,0
9825,Admin,Mumbai,Intern,Rotational,3,69,45305,18266,7002,15000,17,7,0,5,1,1,1,0.11,7.1,0,5,22,4.57,2,3,0,1,4,5,0.310451388,0
9826,Support,Hyderabad,Full-Time,Night,4,5,48545,17095,8425,10000,13,1,1,0,4,3,4,0.1,2.3,3,5,15,3.09,1,3,1,2,1,8,0.285868073,0
9827,Support,Pune,Contract,Rotational,6,36,65445,23287,8981,10000,0,2,3,0,8,3,4,0.09,-2.4,4,2,41,2.5,1,0,1,1,3,5,0.243491231,0
9828,Sales,Delhi,Contract,Day,5,47,60688,21799,8231,5000,9,6,4,1,0,1,1,,40,1,3,20,3.28,1,1,0,2,2,0,0.346836899,1
9829,IT,Chennai,Contract,Rotational,4,33,46572,15741,2015,15000,9,2,3,5,4,5,3,0.18,0.7,0,2,7,3.17,1,1,1,0,0,0,0.108724232,0
9830,IT,Chennai,Full-Time,Rotational,1,3,38579,14207,6564,15000,10,1,0,4,1,0,0,0.33,2.2,2,3,10,4.44,0,1,1,1,3,0,0.200018914,0
9831,IT,Chennai,Contract,Rotational,6,59,68375,24996,4075,5000,11,5,1,1,8,1,4,0.24,-10.7,1,4,23,3.83,1,2,1,0,2,0,0.299724987,0
9832,Sales,Pune,Contract,Night,6,42,67472,27975,6740,15000,10,7,3,0,4,4,3,0.28,14,1,3,20,3.91,1,2,0,0,1,0,0.143617597,0
9833,Operations,Pune,Contract,Rotational,6,61,77987,34513,6863,15000,13,7,1,2,5,2,3,0.12,4.4,0,4,35,4.73,1,1,1,2,1,0,0.275621607,0
9834,Sales,Chennai,Contract,Day,5,68,63440,28278,6071,5000,10,5,1,3,7,2,3,,13.6,0,5,41,4.73,2,1,0,0,4,0,0.269279892,0
9835,Sales,Hyderabad,Contract,Day,5,42,62444,28002,3217,15000,10,1,2,3,3,1,2,0.06,13.3,2,2,21,3.18,0,2,0,0,1,0,0.179507932,0
9836,Support,Hyderabad,Intern,Night,6,42,71001,26770,4035,0,5,1,1,2,5,2,4,0.31,-6.9,3,3,13,4.39,1,0,0,0,1,2,0.12048896,0
9837,HR,Pune,Full-Time,Day,1,61,36486,13414,6876,5000,12,6,1,2,6,5,0,0.15,16,1,3,25,4.38,2,2,1,0,5,8,0.235128836,0
9838,HR,Chennai,Contract,Day,3,34,37118,12572,8587,15000,14,5,4,1,6,3,0,0.24,33.4,3,3,22,4.05,0,0,1,0,4,8,0.275561716,0
9839,HR,Pune,Full-Time,Night,3,34,42471,15650,2727,0,5,2,1,0,6,3,0,0.33,-8.7,1,3,33,4.18,3,2,0,2,4,2,0.310404894,0
9840,IT,Hyderabad,Contract,Day,4,32,50743,21846,7246,5000,7,2,4,0,4,2,3,0.25,-20,0,3,17,4.65,0,2,1,2,3,8,0.31808561,0
9841,Sales,Hyderabad,Full-Time,Night,5,95,62404,20651,4556,15000,25,8,0,5,3,3,1,0.14,15.2,1,2,30,2.74,0,2,0,0,1,8,0.072762582,0
9842,Operations,Mumbai,Intern,Day,2,71,36724,14195,7057,0,8,6,4,5,5,4,3,0.29,-7.9,4,4,5,2.77,2,0,0,2,0,0,0.243584095,0
9843,Operations,Pune,Intern,Night,4,42,50506,20906,3240,5000,0,6,4,0,8,3,0,0.02,0.8,1,4,38,4.5,1,0,0,0,5,0,0.053972858,0
9844,Finance,Delhi,Contract,Rotational,1,33,27104,9532,2023,0,1,10,4,3,6,7,0,,3.6,2,4,30,4.58,0,0,0,0,0,0,0.119403787,0
9845,Sales,Delhi,Full-Time,Night,3,48,51061,20711,3030,10000,6,1,0,0,3,4,1,0,-1.9,2,3,41,2.96,3,3,1,0,2,0,0.286439355,0
9846,Admin,Mumbai,Contract,Day,6,49,62459,21878,7063,5000,14,3,4,1,7,3,0,0.33,65,0,4,21,3.67,0,0,0,0,4,8,0.112060504,0
9847,Finance,Mumbai,Intern,Night,1,42,25916,8697,4422,0,14,5,3,0,1,0,2,0.12,-15.9,4,2,38,4.44,1,2,0,2,3,0,0.253395302,0
9848,HR,Chennai,Full-Time,Day,6,34,69238,26715,4142,0,15,5,2,5,3,0,3,,7.4,4,5,27,4.04,0,1,1,0,5,8,0.297506583,0
9849,HR,Mumbai,Intern,Night,3,63,42360,17619,7541,5000,8,1,4,4,0,4,0,0.12,12.2,0,4,19,4.43,0,0,1,0,2,8,0.084501089,0
9850,HR,Chennai,Full-Time,Rotational,6,37,67359,23348,3165,5000,9,4,4,1,3,0,2,0.18,10,0,4,27,4.46,1,1,1,0,1,8,0.114220905,0
9851,HR,Bangalore,Contract,Day,3,27,47025,15615,7899,15000,9,0,4,0,0,3,4,0.11,7.4,2,4,0,3.02,1,1,0,0,1,8,0.129385249,0
9852,Operations,Pune,Full-Time,Day,3,20,60589,25596,6867,0,2,4,1,5,1,0,2,,65,1,3,18,3.12,2,0,1,1,5,0,0.653363665,1
9853,Sales,Bangalore,Intern,Night,5,1,56504,18321,2814,0,15,5,4,0,6,2,2,0.17,12.2,2,3,17,3.76,1,1,1,1,3,8,0.173014982,0
9854,Finance,Hyderabad,Full-Time,Night,1,0,30928,10510,5989,5000,13,0,1,0,7,4,1,0.25,65,4,3,37,2.63,1,0,1,0,2,5,0.24395999,0
9855,Operations,Delhi,Full-Time,Rotational,6,8,66103,26724,8214,0,7,5,1,2,1,2,0,0.18,65,3,2,39,2.96,1,0,0,1,4,2,0.287374784,0
9856,HR,Pune,Intern,Rotational,3,10,37731,13909,7566,15000,3,4,3,1,5,1,4,0.12,4.7,4,4,18,3.81,1,1,1,0,0,2,0.112531778,0
9857,Sales,Mumbai,Intern,Day,2,19,30282,12686,2333,5000,14,2,3,5,6,2,0,0.16,17,2,5,21,2.67,1,0,1,0,5,5,0.152497587,0
9858,HR,Mumbai,Full-Time,Rotational,1,10,31436,12929,2590,0,9,1,2,5,5,5,0,0.12,22.3,3,2,33,3.23,1,0,1,0,1,0,0.109951892,0
9859,HR,Hyderabad,Contract,Day,6,89,65812,22453,3126,10000,12,2,2,0,1,5,4,0.14,2.5,1,5,26,2.5,1,2,0,1,5,8,0.306614377,0
9860,Support,Chennai,Intern,Rotational,5,49,61686,23398,5266,10000,12,6,4,4,2,1,0,0.23,0.1,1,5,14,3.45,2,2,1,1,2,5,0.406939177,1
9861,Finance,Delhi,Contract,Rotational,2,60,38079,16485,7255,0,9,0,3,2,2,0,3,0.14,10,2,4,9,3.39,0,2,1,1,3,0,0.264449291,0
9862,Admin,Delhi,Intern,Day,2,82,32548,10643,6825,10000,9,5,1,4,7,1,3,,12.9,3,5,10,2.96,0,0,0,1,5,0,0.282501985,0
9863,Admin,Hyderabad,Full-Time,Night,3,24,42642,19131,5946,15000,6,4,1,4,4,3,3,0.37,65,4,3,24,2.63,3,0,0,0,2,0,0.32470723,0
9864,Support,Chennai,Contract,Night,2,100,45871,17937,4657,0,15,2,1,3,7,4,2,0.29,16.4,1,5,11,2.84,1,1,1,1,2,5,0.21718219,0
9865,Support,Pune,Intern,Rotational,3,39,45461,15279,8563,0,8,7,3,2,0,2,4,0.01,37.9,1,5,2,3.81,0,2,0,1,3,8,0.373186975,1
9866,Admin,Delhi,Intern,Night,6,58,71459,29432,2408,15000,3,6,4,5,7,1,4,0.09,40,4,3,15,2.59,0,1,0,2,5,8,0.274172235,0
9867,Admin,Pune,Contract,Rotational,1,51,27896,11824,8976,0,4,2,2,0,0,0,2,0.05,17.7,2,4,15,4.69,0,0,1,2,1,0,0.189526257,0
9868,Sales,Bangalore,Full-Time,Rotational,6,45,62005,25256,2863,0,15,1,0,1,3,5,0,0.28,0.7,1,4,37,4.05,0,1,0,2,0,8,0.049913953,0
9869,Sales,Chennai,Full-Time,Rotational,2,31,40739,15041,6381,5000,0,0,4,5,1,0,2,0.16,12.8,2,4,10,4.62,3,3,0,0,3,0,0.349810823,1
9870,HR,Hyderabad,Intern,Day,1,77,25383,9342,3001,10000,5,0,4,0,7,2,3,0.13,5.6,4,4,18,4.19,1,1,1,0,3,8,0.16832471,0
9871,Admin,Hyderabad,Intern,Rotational,5,60,53331,22641,6297,0,8,3,0,5,0,2,1,0.26,40,2,4,19,3.81,0,1,1,0,3,2,0.280180317,0
9872,Operations,Hyderabad,Contract,Day,1,2,27040,11530,6262,10000,19,9,3,1,5,7,4,0.14,4.9,1,4,23,4.25,1,1,0,0,1,8,0.131662306,0
9873,HR,Mumbai,Full-Time,Rotational,5,44,48355,21356,8181,5000,7,1,2,5,3,0,4,0.24,0.3,4,4,11,4.39,1,1,0,0,1,0,0.026358584,0
9874,Sales,Pune,Contract,Rotational,4,34,43934,14837,4657,10000,15,9,1,1,7,4,0,0.23,17.2,0,2,20,4.61,0,3,1,0,3,2,0.147695584,0
9875,Finance,Bangalore,Full-Time,Night,6,52,69174,22939,8154,15000,0,3,0,0,0,2,0,0.24,12,1,2,22,4.32,2,0,1,1,4,0,0.30999678,0
9876,Operations,Chennai,Full-Time,Day,4,34,49852,17123,4711,10000,10,1,0,0,4,4,4,0.14,11.2,0,3,40,3.75,0,0,0,2,3,8,0.100832884,0
9877,Admin,Hyderabad,Contract,Day,6,21,70223,30980,2604,5000,3,2,2,3,8,2,0,0.18,-14.1,2,3,12,4.13,2,3,1,0,3,2,0.262314529,0
9878,Finance,Bangalore,Full-Time,Night,2,27,43536,17356,2328,5000,3,6,4,0,3,5,2,0.29,6,1,4,15,3.55,3,0,1,0,2,0,0.296155148,0
9879,Support,Hyderabad,Full-Time,Night,2,15,32295,10717,8179,0,6,5,2,4,1,4,1,0.12,8.3,3,2,25,3.35,2,0,1,1,1,2,0.191399975,0
9880,IT,Chennai,Contract,Rotational,1,52,37648,16476,5386,10000,6,10,1,5,2,2,2,0.14,-13.3,4,5,25,4.6,2,3,1,0,4,0,0.330183553,1
9881,Sales,Pune,Full-Time,Rotational,6,1,64751,26042,5734,15000,2,5,1,4,0,2,0,0.2,7.1,3,4,16,4.04,0,2,1,0,4,2,0.244429494,0
9882,Admin,Mumbai,Contract,Night,1,54,38951,13898,8812,5000,4,0,1,2,6,3,0,0.22,5.9,3,4,20,3.48,1,0,1,0,5,0,0.044668884,0
9883,Sales,Delhi,Intern,Day,6,25,64518,24252,7792,10000,1,5,0,5,8,2,3,0.16,6.5,3,4,20,2.61,1,2,1,2,1,0,0.358599739,1
9884,HR,Chennai,Full-Time,Day,6,52,71242,26690,7547,5000,14,2,4,2,0,2,0,0.14,27.6,3,3,43,2.57,1,0,1,2,0,8,0.13713142,0
9885,Admin,Mumbai,Contract,Rotational,4,6,46487,18955,6185,0,18,2,2,1,5,2,3,0.22,0.6,4,4,1,2.88,1,0,1,1,3,2,0.272471742,0
9886,Finance,Mumbai,Intern,Night,3,40,40255,16712,8186,0,0,6,3,1,4,3,2,0.17,8.9,1,5,23,3.12,3,3,1,0,2,5,0.386707203,1
9887,Finance,Pune,Full-Time,Day,1,15,30064,13123,8234,15000,4,4,3,3,1,5,0,0.31,-3.9,1,5,1,3.55,1,2,1,1,3,5,0.266151935,0
9888,HR,Chennai,Contract,Rotational,3,41,46649,19190,8826,10000,7,3,4,4,0,5,0,0.06,65,4,3,21,3.91,1,2,0,1,2,2,0.378863563,1
9889,Sales,Chennai,Intern,Rotational,4,48,54930,18837,7240,0,13,5,3,3,2,4,0,0.29,25,1,4,46,4.76,1,2,0,2,0,2,0.213167996,0
9890,IT,Chennai,Full-Time,Day,2,45,40282,17097,4945,5000,11,0,2,5,3,0,1,0.36,5.2,1,4,23,3.25,1,1,1,0,3,2,0.147492649,0
9891,Sales,Delhi,Intern,Rotational,1,39,28523,12791,8840,0,5,7,3,3,3,3,2,0.32,3.7,1,4,37,2.73,0,2,0,1,2,0,0.290790294,0
9892,Operations,Chennai,Full-Time,Night,6,37,64048,26916,4043,15000,5,4,2,1,2,2,4,0.09,-0.7,3,2,22,4.55,0,0,0,0,4,0,0.13805057,0
9893,HR,Chennai,Full-Time,Day,6,29,73795,24921,3786,15000,16,0,0,4,3,0,0,0.22,0.8,0,5,12,2.99,0,1,1,1,1,0,0.20968706,0
9894,Admin,Bangalore,Intern,Night,3,27,39641,13570,2473,0,14,5,4,2,4,2,3,0.16,29.8,3,3,15,4.17,1,1,1,2,3,5,0.205809199,0
9895,HR,Pune,Contract,Day,3,36,52918,20698,6262,15000,9,7,2,4,0,4,0,0.24,-2.2,3,3,6,3.4,0,3,1,0,4,0,0.164212581,0
9896,Admin,Hyderabad,Full-Time,Rotational,5,13,52142,19676,4753,10000,16,4,3,3,1,4,0,0.17,7.4,1,3,34,2.52,0,0,1,0,4,8,0.12793149,0
9897,Admin,Hyderabad,Contract,Day,3,39,45076,19458,5712,5000,14,6,0,0,0,6,0,0.26,10.3,2,2,25,2.85,2,1,0,0,0,2,0.154670238,0
9898,HR,Pune,Contract,Day,6,11,69514,27537,3584,10000,8,3,4,0,8,2,1,0.17,65,2,3,15,3.46,0,0,0,1,5,0,0.23463505,0
9899,HR,Delhi,Full-Time,Night,6,70,56499,19568,4754,15000,15,3,3,1,8,2,0,0.05,15.9,1,5,12,3.17,0,3,0,1,1,0,0.166909983,0
9900,Finance,Hyderabad,Full-Time,Night,1,41,29011,12032,7981,10000,16,2,1,0,5,3,2,0.06,40,0,4,30,2.82,3,2,1,2,5,0,0.611029679,1
9901,Operations,Pune,Intern,Rotational,2,21,35803,14492,6962,15000,18,6,3,4,7,0,0,0.16,4.1,1,2,11,3.26,3,1,0,0,1,5,0.07582055,0
9902,IT,Mumbai,Intern,Rotational,4,80,49273,17853,3292,10000,8,5,0,5,9,2,4,0.16,-7.1,2,4,14,4.63,0,1,1,2,4,0,0.204221314,0
9903,Finance,Delhi,Full-Time,Night,1,13,31540,13741,7839,0,10,7,0,5,8,4,3,0.13,4.3,4,4,21,2.62,1,0,0,2,3,0,0.193940379,0
9904,Admin,Pune,Intern,Rotational,1,26,38188,16463,7649,5000,15,4,4,4,0,2,1,0.21,19,2,3,21,3.79,0,0,0,2,5,2,0.117397424,0
9905,HR,Chennai,Full-Time,Rotational,3,63,40380,14884,4025,0,5,2,4,2,2,0,0,0.2,-20,0,3,22,4.47,0,0,1,2,5,0,0.217824098,0
9906,HR,Hyderabad,Contract,Rotational,2,43,32358,13627,3002,0,5,3,0,3,2,4,4,0.1,-6.1,3,2,24,3.98,2,0,1,0,3,8,0.325396763,0
9907,Admin,Chennai,Contract,Night,4,12,40313,17228,2771,0,12,3,2,5,0,0,2,0.18,10.4,1,2,28,3.13,3,0,1,0,5,2,0.224991084,0
9908,HR,Chennai,Intern,Night,6,16,70451,27408,2879,0,13,1,4,1,4,1,0,0.23,19.2,3,4,16,3,3,1,0,1,4,0,0.160323493,0
9909,Finance,Mumbai,Contract,Night,4,39,43984,14691,2691,10000,2,2,1,0,0,0,2,0.21,6.1,0,5,33,3.14,3,2,1,2,5,8,0.481799882,1
9910,Finance,Chennai,Contract,Day,6,46,66982,21684,4026,0,8,8,1,4,2,2,3,0.09,3.3,1,2,10,2.52,1,3,1,2,4,5,0.388213253,1
9911,HR,Chennai,Intern,Day,1,59,25646,8350,7743,0,14,3,0,2,1,4,0,0.15,5,1,2,43,3.12,3,0,1,0,4,0,0.195968998,0
9912,Sales,Chennai,Contract,Day,5,39,59916,23914,7769,15000,17,1,4,0,6,5,0,0.25,-1.6,4,4,8,3.6,1,2,0,2,5,2,0.201278783,0
9913,Operations,Hyderabad,Contract,Night,5,23,58388,23907,5487,5000,6,10,1,3,9,4,1,0.18,-5.7,1,3,5,3.21,3,2,0,0,1,0,0.206923224,0
9914,Operations,Delhi,Full-Time,Day,1,46,31980,14376,4345,10000,12,0,3,5,7,0,4,0.28,6.4,2,2,34,3.14,3,0,0,1,2,5,0.18748095,0
9915,Finance,Delhi,Intern,Day,1,36,27235,9857,4740,10000,3,3,4,1,2,3,0,,9.7,0,2,42,4.44,0,2,1,2,4,5,0.403452943,1
9916,Operations,Pune,Intern,Day,6,40,67201,22493,6802,15000,8,5,4,3,3,2,2,0.01,16.3,4,4,23,3.61,3,0,1,0,5,0,0.299367475,0
9917,HR,Delhi,Full-Time,Rotational,4,44,49293,18187,8901,10000,12,1,3,4,1,2,0,0.24,8.8,0,3,24,3.62,0,1,1,2,4,2,0.129605939,0
9918,HR,Chennai,Intern,Night,2,10,53108,23231,8436,0,12,6,0,3,1,2,0,0.13,17.6,1,3,9,4.27,0,2,0,0,0,8,0.12629342,0
9919,Admin,Bangalore,Intern,Day,6,21,59905,21386,3140,0,11,7,2,0,4,1,3,0.19,-17.3,3,4,40,4.5,0,0,1,0,2,0,0.20070072,0
9920,IT,Chennai,Full-Time,Rotational,4,58,52484,21645,7068,0,8,6,1,4,6,3,3,0.16,20.3,2,3,7,4.58,2,1,1,2,5,0,0.292343939,0
9921,Operations,Hyderabad,Full-Time,Day,6,47,61065,22318,2040,15000,9,1,2,2,2,2,3,0.16,5,3,3,47,4.55,0,0,1,0,3,5,0.143132715,0
9922,IT,Delhi,Intern,Rotational,6,49,68151,25865,5961,5000,0,2,2,5,4,8,0,0.04,12,3,3,14,4.04,0,1,1,2,1,8,0.180533957,0
9923,HR,Pune,Full-Time,Day,3,72,44922,14818,3144,10000,3,1,0,5,6,0,1,0.45,-1.3,1,2,25,2.8,1,0,0,1,2,0,0.244278389,0
9924,Sales,Bangalore,Full-Time,Night,4,29,48476,17528,5493,0,7,4,3,0,6,2,4,0.02,11.4,4,4,13,4.33,2,2,0,1,4,0,0.364139285,1
9925,IT,Pune,Contract,Day,5,35,52040,21417,4314,15000,0,4,0,4,2,4,0,0.21,-3.9,4,4,30,4.16,0,0,0,0,2,2,-0.042082884,0
9926,Operations,Bangalore,Intern,Night,1,10,21177,8856,2367,10000,10,4,2,5,6,5,1,0.11,3,1,2,27,3.13,1,0,0,2,2,0,0.078785726,0
9927,IT,Pune,Contract,Night,1,25,28915,9750,8822,15000,8,4,2,1,6,7,3,0.18,13.7,0,4,42,4.65,1,1,1,0,2,8,0.148728682,0
9928,IT,Hyderabad,Full-Time,Rotational,5,18,53897,21091,4291,10000,5,7,1,3,4,6,0,0.3,9.5,3,5,22,4.74,3,1,1,2,5,8,0.316850668,0
9929,IT,Mumbai,Full-Time,Rotational,3,74,38017,14073,3824,15000,7,5,3,2,7,5,3,0.17,6.8,1,3,6,4.79,1,1,0,0,2,2,0.111827784,0
9930,Admin,Hyderabad,Intern,Day,4,38,44336,16171,5493,5000,3,1,0,2,2,5,0,0.23,25,4,3,12,3.46,2,1,0,0,1,0,0.16547036,0
9931,Admin,Bangalore,Contract,Night,1,38,31949,12744,7621,0,5,2,3,4,0,2,0,0.16,8.8,0,4,18,3.61,1,1,1,0,4,8,0.09740355,0
9932,IT,Delhi,Full-Time,Rotational,2,28,39622,16036,2110,0,8,0,4,1,4,0,0,0.12,20.4,2,3,29,3.07,1,0,1,1,1,0,0.211916374,0
9933,Support,Chennai,Contract,Night,1,24,29722,9516,6027,15000,13,3,1,1,2,4,0,,8.6,4,2,16,3.31,1,0,1,1,2,2,0.242008882,0
9934,HR,Hyderabad,Contract,Day,4,44,50527,17695,3597,0,6,1,1,3,3,2,2,0.41,25,1,3,8,4.22,3,2,0,2,5,0,0.519746204,1
9935,Admin,Mumbai,Intern,Rotational,1,35,29821,10404,3828,0,8,11,0,1,4,3,0,0.08,-7.2,2,3,20,3.56,0,3,0,1,1,2,0.195124538,0
9936,Operations,Chennai,Intern,Rotational,5,14,61767,20496,8876,10000,7,4,3,2,1,2,4,0.22,-3.8,3,5,12,3.17,3,0,0,0,1,5,0.203615806,0
9937,Finance,Pune,Full-Time,Night,2,57,37784,15245,3995,5000,9,8,2,4,1,1,0,0.16,1.5,3,5,26,2.89,2,3,1,0,0,2,0.282550951,0
9938,Sales,Bangalore,Contract,Day,4,64,55400,21166,2835,5000,0,1,4,0,6,0,0,0.16,65,3,3,24,4.19,0,0,0,2,0,2,0.209766686,0
9939,Admin,Pune,Intern,Rotational,1,38,26360,8690,6406,10000,24,4,3,2,4,5,1,,18.7,2,4,32,3.24,1,2,1,1,1,0,0.433081381,1
9940,Finance,Chennai,Intern,Rotational,5,47,54733,22765,5469,0,4,8,3,2,0,3,0,0.02,3.1,0,4,38,4.7,0,1,1,0,1,0,0.036234284,0
9941,IT,Bangalore,Contract,Night,2,54,32316,13827,8856,0,8,2,3,3,1,3,2,0.05,14.8,3,5,0,3.97,1,0,0,0,1,8,0.127086997,0
9942,Support,Delhi,Intern,Rotational,5,34,59579,21801,4935,0,14,2,4,2,1,3,2,0.15,3.6,3,3,22,3.54,3,2,0,0,4,5,0.30854734,0
9943,IT,Hyderabad,Full-Time,Night,2,20,37108,14745,8683,10000,2,6,0,1,1,1,2,0.12,5.5,2,2,2,4.61,0,0,0,0,4,8,0.029485253,0
9944,HR,Delhi,Full-Time,Rotational,6,86,66755,26518,5913,0,11,8,1,0,5,2,0,,5.6,1,2,31,3.48,0,0,0,2,2,8,0.179593535,0
9945,Support,Bangalore,Contract,Day,2,24,44275,14699,7391,0,7,4,4,3,1,2,4,0.12,15.1,0,3,10,3.21,2,3,1,0,3,0,0.342997591,1
9946,HR,Delhi,Full-Time,Night,4,58,53473,23049,3685,5000,10,5,4,3,0,3,0,0.22,-20,0,2,34,3.58,3,0,0,1,1,0,0.190829287,0
9947,Finance,Delhi,Intern,Rotational,6,11,59669,20598,6163,0,2,3,1,2,3,1,0,0.26,8.7,4,4,22,4.24,0,1,0,0,0,5,-0.023366083,0
9948,Support,Mumbai,Contract,Night,6,63,67390,24981,7216,0,0,3,0,0,1,4,1,0.22,65,1,2,30,4.46,1,0,0,0,1,0,0.219542452,0
9949,HR,Delhi,Contract,Rotational,1,7,21630,7330,5916,0,16,8,4,2,5,6,4,0.09,-3.1,4,5,27,3.62,0,2,0,2,3,0,0.27048023,0
9950,Sales,Hyderabad,Intern,Rotational,2,54,47054,15281,7357,5000,10,6,2,1,8,4,0,0.14,25,3,3,13,4.33,3,3,1,0,4,8,0.347288228,1
9951,Sales,Bangalore,Full-Time,Rotational,3,14,44258,14439,6193,5000,15,4,2,5,0,0,2,0.29,8.7,1,5,13,2.92,1,0,1,0,1,2,0.224191237,0
9952,Support,Mumbai,Contract,Night,5,20,55372,17882,4590,0,19,2,0,2,1,2,4,0.15,16,0,4,4,2.7,3,1,0,0,1,5,0.153994895,0
9953,Admin,Bangalore,Contract,Day,1,17,32950,14132,3921,10000,2,1,1,4,0,2,0,0.33,4.1,2,2,16,4.08,0,0,0,0,0,0,-0.033475046,0
9954,IT,Delhi,Contract,Day,1,65,37272,16093,2719,0,14,5,2,3,5,2,2,0.16,7.2,1,4,35,4.04,1,2,1,0,2,0,0.223982183,0
9955,Admin,Mumbai,Full-Time,Day,4,92,57534,22556,5400,5000,7,3,0,2,6,1,4,0.04,1.7,2,5,45,4.35,0,3,1,2,5,5,0.278558632,0
9956,Operations,Bangalore,Intern,Rotational,2,22,26378,8795,4429,15000,11,6,1,5,2,4,1,0.22,4.1,1,4,34,4.32,1,3,1,1,1,0,0.195688527,0
9957,IT,Hyderabad,Contract,Night,2,37,52760,23368,2927,0,8,3,4,0,7,2,0,0.25,10.8,0,4,15,3.83,1,0,1,2,0,5,0.173737572,0
9958,Sales,Delhi,Full-Time,Night,5,70,53302,22404,8978,15000,11,0,2,5,3,1,0,0.28,-20,0,4,3,3.76,1,1,0,0,3,0,-0.006334478,0
9959,Support,Delhi,Full-Time,Night,1,71,23862,7778,8192,0,16,6,1,2,1,0,3,0.23,-6.9,1,2,31,2.6,3,2,1,2,0,2,0.39741485,1
9960,HR,Hyderabad,Intern,Night,1,58,34468,11309,4681,10000,10,5,3,5,0,2,0,0.11,25,2,3,21,2.61,1,2,0,2,5,5,0.17945559,0
9961,Operations,Mumbai,Full-Time,Rotational,3,34,46243,16605,8651,0,6,7,1,5,7,6,3,0.29,-2.6,1,5,17,2.67,3,0,1,0,1,0,0.213493038,0
9962,HR,Bangalore,Contract,Day,5,23,50333,19291,2483,0,13,6,1,0,3,2,0,0.1,65,4,4,29,3.26,1,0,1,0,1,0,0.205553472,0
9963,HR,Mumbai,Full-Time,Rotational,5,61,60380,19887,2672,5000,15,2,3,1,0,0,4,0.09,65,3,3,10,3.27,0,3,1,1,1,8,0.50382272,1
9964,Finance,Mumbai,Intern,Night,4,15,53698,23752,6758,10000,0,3,0,2,0,1,1,0.21,21.9,4,3,17,4.14,3,0,1,1,0,8,0.253773104,0
9965,Finance,Pune,Intern,Night,4,37,50922,22053,8365,0,8,3,3,2,4,3,2,0.28,17.4,4,5,29,2.59,3,2,0,1,0,0,0.349739108,1
9966,Finance,Hyderabad,Full-Time,Night,6,42,68862,27018,2688,10000,21,1,4,3,4,2,4,0.25,9.5,0,3,34,2.69,2,1,1,0,1,5,0.250498731,0
9967,Finance,Hyderabad,Contract,Rotational,1,9,24755,10659,6023,15000,7,2,3,4,3,5,3,0.03,1.1,4,5,36,4,1,1,1,1,2,5,0.165532136,0
9968,Sales,Mumbai,Intern,Day,4,63,51097,17172,6584,15000,9,0,2,3,6,7,1,0.18,1.5,0,3,35,3.01,0,1,1,2,0,0,0.11705312,0
9969,Sales,Delhi,Contract,Night,6,15,67194,28202,7144,0,17,7,2,1,5,4,3,0.3,10.4,3,3,27,2.81,0,1,0,0,0,8,0.08025723,0
9970,Finance,Pune,Intern,Night,2,61,38005,15487,2492,0,10,5,3,0,8,2,1,0.05,16.5,2,4,18,3.64,3,2,0,0,5,0,0.17820471,0
9971,HR,Chennai,Full-Time,Rotational,6,66,62039,24131,5001,15000,10,1,2,1,0,5,2,0.19,14.4,1,4,15,3.35,1,0,0,2,2,0,0.140238871,0
9972,Admin,Delhi,Contract,Rotational,3,68,49035,16238,4374,5000,11,5,0,1,8,2,0,0.21,0.2,2,3,16,4.57,0,2,0,0,5,8,0.064124524,0
9973,Support,Delhi,Contract,Rotational,4,30,49985,16597,6911,5000,18,8,1,5,2,2,2,0.2,-20,1,3,20,4.77,2,0,1,0,4,0,0.315690205,0
9974,Support,Delhi,Intern,Night,2,40,39708,15839,5345,15000,2,1,2,4,4,3,1,,4.2,4,2,17,2.63,1,3,0,0,1,0,0.196838927,0
9975,Operations,Mumbai,Full-Time,Night,6,13,62672,25618,6220,15000,18,2,1,5,3,3,2,0.14,15.2,2,3,31,3.11,0,1,0,0,3,0,0.103360958,0
9976,Operations,Hyderabad,Full-Time,Night,3,42,52090,21216,2278,10000,17,3,1,2,2,2,2,0.22,-5.7,3,3,31,4.48,0,1,0,0,5,2,0.036972161,0
9977,Sales,Pune,Intern,Rotational,5,20,52492,19008,3402,10000,5,7,1,2,3,2,4,0.29,-13.6,2,5,10,2.78,2,2,1,0,1,0,0.387904623,1
